Unnamed: 0,Unnamed: 0.1,game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,year_published,artist,category,compilation,designer,family,mechanic,publisher,users_rated,average_rating,x,y,z
74645,238,215311,6.0,40.0,10.0,2.0,20.0,Downforce,2017,"Tavis Coburn,Michael Crampton,Jason Taylor",Sports,,"Rob Daviau,Justin D. Jacobson,Wolfgang Kramer","Digital Implementations: Board Game Arena,Game: Downforce,Series: Auto Racing card system (Wolfgang Kramer),Sports: Auto Racing","Auction/Bidding,Betting and Bluffing,Hand Management,Moving Multiple Units,Race,Track Movement,Variable Player Powers","Restoration Games,2 Pionki,Devir,Fabrika Igr,Happy Baobab,Hobby Japan,IELLO,Mancalamaro,MEBO Games,MINDOK,Portal Games,Reflexshop,Siam Board Games",8629,7.34301,-0.7678742,-35.774677,-0.1501038
74646,239,215312,4.0,60.0,10.0,1.0,30.0,Stop Thief!,2017,"Roland MacDonald,Jason Taylor",Deduction,,"Rob Daviau,Robert Doyle,Justin D. Jacobson","Components: Digital Hybrid – App/Website Required,Mechanism: Hidden Movement","Action Retrieval,Cooperative Game,Hand Management,Hidden Movement,Memory,Point to Point Movement,Take That,Variable Player Powers",Restoration Games,1437,7.02638,19.392498,53.77317,-19.60386
74649,242,215341,4.0,90.0,14.0,2.0,60.0,Thunderstone Quest,2018,"Jason Engle,Matt Paquette,David Su","Card Game,Fantasy","Thunderstone Quest: At the Foundations of the World,Thunderstone Quest: Risen from the Mire,Thunderstone Quest: Total Eclipse of the Sun","Mike Elliott,Bryan Reese,Mark Wootton","Components: Miniatures,Crowdfunding: Kickstarter,Game: Thunderstone","Deck, Bag, and Pool Building","Alderac Entertainment Group,Pegasus Spiele",3302,7.88439,-12.708661,20.761448,-12.880625
74650,243,215371,8.0,30.0,10.0,4.0,20.0,CrossTalk,2017,"Jacqui Davis,Ian O'Toole","Deduction,Party Game,Word Game",,"Brett Sobol,Seth Van Orden","Misc: LongPack Games,Series: Madison Game Design Cabal,Word Games: Guess the Word",Team-Based Game,"Nauvoo Games,Broadway Toys LTD",800,6.97949,72.94849,-7.6353545,-50.82683
74655,248,215392,4.0,50.0,14.0,1.0,30.0,Flip City: Wilderness,2017,"Chih-Fan Chen,Adam P. McIver","Card Game,City Building",,Chih-Fan Chen,"Game: Flip City,Players: Games with Solitaire Rules","Deck, Bag, and Pool Building,Push Your Luck","Homosapiens Lab,Tasty Minstrel Games",241,6.20559,-16.715527,14.109589,21.374546
74658,251,215436,2.0,45.0,13.0,2.0,45.0,Codex: Card-Time Strategy – Starter Set,2016,,"Card Game,Fantasy,Fighting,Video Game Theme",,David Sirlin,"Players: Two Player Only Games,Series: Fantasy Strike (Sirlin)","Deck, Bag, and Pool Building,Hand Management,Secret Unit Deployment,Variable Player Powers","GaGa Games,Sirlin Games,Tarot Games Hong Kong",117,7.04145,-5.2671366,52.95707,-61.232796
74659,252,215437,5.0,45.0,13.0,2.0,45.0,Codex: Card-Time Strategy – Core Set,2016,,"Card Game,Fantasy,Fighting,Video Game Theme",,David Sirlin,"Components: Binders,Series: Fantasy Strike (Sirlin)","Deck, Bag, and Pool Building,Hand Management,Variable Player Powers","GaGa Games,Sirlin Games",427,7.50984,-4.8490524,51.38921,-28.693846
74663,256,215463,2.0,50.0,8.0,2.0,30.0,Tokyo Highway,2016,Yoshiaki Tomioka,Action / Dexterity,Tokyo Highway,"Naotaka Shimamoto,Yoshiaki Tomioka","Cities: Tokyo (Japan),Misc: LongPack Games,Players: Two Player Only Games","Network and Route Building,Stacking and Balancing",itten,1625,6.76647,57.886562,-36.038113,-5.9737215
74664,257,215469,6.0,20.0,8.0,2.0,20.0,The Pyramid's Deadline,2016,,"Ancient,Puzzle",,Jun Sasaki,Country: Egypt,"Dice Rolling,Pattern Recognition,Push Your Luck,Set Collection",Oink Games,279,5.92005,39.033325,-45.66716,33.045143
74666,259,215471,4.0,20.0,12.0,2.0,20.0,Wind the Film!,2016,Takako Takarai,"Card Game,Number",,Saashi,,"Card Drafting,Hand Management,Set Collection","Matagot,Saashi & Saashi,sternenschimmermeer",356,7.3702,39.698647,-64.52962,-31.603067
74667,260,215482,5.0,30.0,10.0,2.0,30.0,Road Hog: Rule the Road,2017,,Racing,,Randall Hoyt,,"Dice Rolling,Hand Management,Modular Board,Point to Point Movement,Roll / Spin and Move,Take That","Jolly Roger Games,Ultra PRO",194,6.29019,30.115246,0.7923435,17.864271
74669,262,215503,4.0,40.0,8.0,2.0,20.0,Conejos en el Huerto,2016,Celeste Barone,"Animals,Farming",,Luis Fernando Marcantoni,Animals: Rabbits,"Commodity Speculation,Modular Board",Ruibal Hermanos S.A.,116,7.35712,-26.436098,-50.46555,-41.657505
74671,264,215521,4.0,90.0,10.0,1.0,60.0,Diceborn Heroes,2019,,"Adventure,Dice,Fantasy,Puzzle,Video Game Theme",,Keith Donaldson,"Crowdfunding: Kickstarter,Organizations: The Game Artisans of Canada","Campaign / Battle Card Driven,Cooperative Game,Deck, Bag, and Pool Building,Dice Rolling",Diceborn Games Ltd.,172,6.5348,-6.7274165,52.08587,4.77969
74678,271,215565,2.0,1200.0,0.0,1.0,60.0,Roads to Gettysburg II: Lee Strikes North,2018,"Nicolás Eskubi,Charles Kibler","American Civil War,Civil War,Post-Napoleonic,Wargame",,"Joseph M. Balkoski,Ed Beach,Mike Belles,Chris Withers","Country: USA,Series: Great Campaigns of the American Civil War (Avalon Hill/MMP),States: Pennsylvania","Dice Rolling,Hexagon Grid,Simulation",Multi-Man Publishing,187,8.84385,-72.84873,34.43934,-15.215313
74681,274,215613,2.0,30.0,14.0,2.0,10.0,Tao Long: The Way of the Dragon,2017,Dox Lucchin,Abstract Strategy,,"Dox Lucchin,Pedro Latro","Category: Combinatorial,Crowdfunding: Kickstarter,Players: Two Player Only Games,Series: Play & Go (Thundergryph)","Grid Movement,Mancala,Modular Board,Point to Point Movement","GateOnGames,Idea Jogos Pedagógicos,Octo Ludustudio,TCG Factory,ThunderGryph Games",1303,6.90719,-66.25247,-39.038116,-19.023977
74682,275,215614,5.0,25.0,9.0,2.0,15.0,Khan of Khans,2016,Ian O'Toole,"Animals,Card Game,Fantasy,Print & Play",,Reiner Knizia,"Crowdfunding: Kickstarter,Setting: Glorantha","Memory,Push Your Luck,Variable Player Powers","(Web published),Chaosium",249,5.99337,2.641184,-15.45767,30.210526
74684,277,215616,4.0,60.0,13.0,1.0,30.0,Ascension: Gift of the Elements,2017,"Aaron Nakahara,Eric Sabee","Card Game,Fantasy",Ascension Year Six Collector's Edition,"Gary Arant,Justin Gary","Game: Ascension Deck Building,Players: Games with Solitaire Rules","Card Drafting,Deck, Bag, and Pool Building,Hand Management","Stone Blade Entertainment,Ultra PRO",353,7.61974,-14.46359,19.017088,-26.873707
74703,296,215840,4.0,90.0,12.0,1.0,45.0,Exit: The Game – The Forbidden Castle,2017,"Silvia Christoph,Michaela Kienle,Franz Vohwinkel","Deduction,Puzzle,Real-time",,"Inka Brand,Markus Brand","Category: Escape Room Games,Series: Exit – The Game",Cooperative Game,"999 Games,Devir,Dino Toys s. r. o.,Galakta,Giochi Uniti,Ideal Board Games,IELLO,Kaissa Chess & Games,Korea Boardgames Co., Ltd.,KOSMOS,Piatnik,spilbræt.dk,Zvezda",2586,6.8735,36.069744,-29.973291,-9.763816
74704,297,215841,4.0,90.0,12.0,1.0,45.0,Exit: The Game – The Forgotten Island,2017,"Silvia Christoph,Michaela Kienle,Franz Vohwinkel","Deduction,Puzzle,Real-time",,"Inka Brand,Markus Brand","Category: Escape Room Games,Players: Games with Solitaire Rules,Series: Exit – The Game,Theme: Tropical Islands",Cooperative Game,"999 Games,Devir,Dino Toys s. r. o.,Galakta,Giochi Uniti,Ideal Board Games,IELLO,Kaissa Chess & Games,Korea Boardgames Co., Ltd.,KOSMOS,spilbræt.dk,Zvezda",2885,7.00483,36.069706,-29.97325,-10.565721
74705,298,215842,4.0,90.0,12.0,1.0,45.0,Exit: The Game – The Polar Station,2017,"Silvia Christoph,Michael Menzel","Deduction,Puzzle,Real-time",,"Inka Brand,Markus Brand","Category: Escape Room Games,Players: Games with Solitaire Rules,Series: Exit – The Game",Cooperative Game,"999 Games,Devir,Dino Toys s. r. o.,Galakta,Giochi Uniti,Ideal Board Games,IELLO,Kaissa Chess & Games,Korea Boardgames Co., Ltd.,KOSMOS,Piatnik,Zvezda",3008,6.93401,36.069675,-29.973312,-9.918634
74709,302,215918,6.0,30.0,8.0,3.0,15.0,Oh Captain!,2017,"Max Degen,Cédric Lefebvre,Ian Parovel,Pascal Quidault,Radja Sauperamaniane,Davide Tosello,Thomas Vuarchex","Bluffing,Card Game,Fantasy,Pirates",,Florian Sirieix,,"Hand Management,Take That,Trading","Ludonaute,Asterion Press",301,5.98894,17.349855,39.48713,30.421087
74712,305,215946,6.0,60.0,10.0,1.0,60.0,Sub Terra Collector's Edition,2017,Zak Eidsvoog,"Exploration,Horror","Sub Terra,Sub Terra: Annihilation,Sub Terra: Extraction,Sub Terra: Investigation",Tim Pinder,"Crowdfunding: Kickstarter,Game: Sub Terra","Action Points,Cooperative Game,Grid Movement,Modular Board,Network and Route Building,Pick-up and Deliver,Push Your Luck,Variable Player Powers","Inside the Box Board Games LLP (ITB),Schwerkraft-Verlag",263,7.91899,-8.888207,28.66188,-17.816607
74721,314,216014,7.0,60.0,14.0,4.0,30.0,"Aye, Dark Overlord! The Green Box",2015,Riccardo Crosa,"Card Game,Fantasy,Humor,Party Game",,"Fabrizio Bonifacio,Riccardo Crosa,Massimiliano Enrico,Chiara Ferlito",Theme: Villainy,"Acting,Role Playing,Single Loser Game,Storytelling","Asmodee,Black Monk,Edge Entertainment,Galápagos Jogos,Pendragon Game Studio,Truant Spiele",229,6.06731,61.504665,28.99526,28.220778
74725,318,216070,5.0,180.0,13.0,2.0,90.0,Hunt for the Ring,2017,"John Howe,Francesco Mattioli","Deduction,Dice,Fantasy,Fighting,Novel-based",,"Marco Maggi,Gabriele Mari,Francesco Nepitello","Authors: J.R.R. Tolkien,Components: Dice with Icons,Components: Miniatures,Mechanism: Hidden Movement,Players: One versus Many,Series: War of the Ring (Nexus/Ares Games)","Dice Rolling,Hidden Movement,Point to Point Movement,Secret Unit Deployment,Team-Based Game,Variable Player Powers","Ares Games,Devir,Galakta,Kaissa Chess & Games,Nuts! Publishing,REXhry",1212,7.15384,20.451454,55.94222,-20.330294
74730,323,216091,6.0,75.0,10.0,1.0,45.0,Unlock!: Escape Adventures – The Formula,2017,Pierre Santamaria,"Card Game,Exploration,Puzzle,Real-time",Unlock!: Escape Adventures,Cyril Demaegd,"Category: Escape Room Games,Components: Digital Hybrid – App/Website Required,Players: Games with Solitaire Rules,Series: Unlock! (Space Cowboys)","Cooperative Game,Storytelling",Space Cowboys,2574,7.04458,40.5928,-30.358232,-10.696598
74731,324,216092,6.0,75.0,10.0,1.0,45.0,Unlock!: Escape Adventures – Squeek & Sausage,2017,Legruth,"Card Game,Exploration,Puzzle,Real-time",Unlock!: Escape Adventures,Vincent Goyat,"Category: Escape Room Games,Components: Digital Hybrid – App/Website Required,Players: Games with Solitaire Rules,Series: Unlock! (Space Cowboys)","Cooperative Game,Storytelling",Space Cowboys,2699,7.18292,40.59296,-30.358528,-20.699299
74732,325,216094,6.0,60.0,10.0,2.0,60.0,Unlock!: Escape Adventures – The Island of Doctor Goorse,2017,Florian de Gesincourt,"Card Game,Exploration,Puzzle,Real-time",Unlock!: Escape Adventures,Thomas Cauët,"Category: Escape Room Games,Components: Digital Hybrid – App/Website Required,Series: Unlock! (Space Cowboys)","Cooperative Game,Storytelling",Space Cowboys,1732,6.73156,40.592884,-30.358368,-5.780971
74736,329,216123,2.0,20.0,12.0,2.0,20.0,Star Realms Special Edition,2015,Vito Gesualdi,"Card Game,Fighting,Science Fiction","Star Realms,Star Realms: Crisis – Bases & Battleships,Star Realms: Crisis – Events,Star Realms: Crisis – Fleets & Fortresses,Star Realms: Crisis – Heroes,Star Realms: Gambit Set","Robert Dougherty,Darwin Kastle","Game: Star Realms,Players: Two Player Only Games","Card Drafting,Deck, Bag, and Pool Building,Take That",Hobby World,157,7.90115,-8.15002,19.031218,-23.645357
74738,331,216132,4.0,120.0,12.0,1.0,30.0,Clans of Caledonia,2017,Klemens Franz,"Economic,Farming",,Juma Al-JouJou,"Animals: Cattle / Cows,Animals: Sheep,Components: Control Boards,Country: Scotland,Crowdfunding: Kickstarter,Crowdfunding: zagramw.to,Digital Implementations: Board Game Arena,Digital Implementations: Tabletopia,Players: Games with Solitaire Rules","Commodity Speculation,Contracts,Market,Modular Board,Network and Route Building,Solo / Solitaire Game,Turn Order: Pass Order,Variable Player Powers,Variable Set-up","Karma Games,BoardM Factory,CrowD Games,Czacha Games,Gen-X Games,MeepleBR,Pixie Games,Red Glove,テンデイズゲームズ (Ten Days Games)",15704,7.99757,-11.85938,-49.439682,1.4291745
74747,340,216179,4.0,60.0,12.0,1.0,60.0,Legends Untold: The Great Sewers Novice Set,2019,Scott Nicely,"Adventure,Exploration,Medieval",,"Hugh Ducker,Kevin Young","Crowdfunding: Kickstarter,Game: Legends Untold,Players: Games with Solitaire Rules","Cooperative Game,Dice Rolling,Role Playing,Solo / Solitaire Game",Inspiring Games,219,7.62968,-5.669589,40.03597,-26.772694
74754,347,216199,2.0,45.0,14.0,2.0,30.0,Smash Up: Big in Japan,2017,"Jonny Hinkle,Alberto Tavira,Francisco Rico Torres","Card Game,Fantasy,Humor",Smash Up: È Colpa Vostra! & Big in Japan,Paul Peterson,"Country: Japan,Game: Smash Up,Players: Two Player Only Games,Series: Big in Japan (AEG)","Area Majority / Influence,Hand Management,Take That,Variable Phase Order","Alderac Entertainment Group,IELLO,Pegasus Spiele",675,7.51878,6.5102983,14.913742,-28.658161
74755,348,216201,6.0,120.0,12.0,2.0,20.0,Robo Rally,2016,Benjamin Raynal,"Maze,Miniatures,Racing,Science Fiction",,Richard Garfield,Theme: Robots,"Action Queue,Bias,Grid Movement,Modular Board,Programmed Movement,Race,Simultaneous Action Selection","Avalon Hill Games, Inc.,Hasbro",2407,7.05985,-29.160254,41.874435,-10.740811
74761,354,216224,4.0,60.0,12.0,1.0,45.0,Carcosa,2017,"Colin Briggs,Diana Franco Campos,Augustinas Raginskis","Bluffing,Horror,Territory Building",,Nigel Kennington,"Misc: LongPack Games,Theme: Cthulhu Mythos","Area Majority / Influence,Solo / Solitaire Game,Team-Based Game,Tile Placement","MS Edizioni,One Free Elephant,Spiele-Offensive.de",197,6.12365,-21.801638,-10.014642,23.938354
74764,357,216234,2.0,20.0,8.0,2.0,20.0,Pocket Ops,2017,Josh Cappel,"Abstract Strategy,Deduction,Spies/Secret Agents",,Brandon Beran,"Crowdfunding: Kickstarter,Players: Two Player Only Games",Pattern Building,"Grand Gamers Guild,GDM Games,Geek Attitude Games",462,6.49543,33.00133,41.004215,6.6518545
74768,361,216282,6.0,60.0,14.0,1.0,30.0,Critters Below,2017,Bazsó Lossonczy,"Animals,Card Game,Party Game",,Gergely Kruppa,Crowdfunding: Kickstarter,"Memory,Player Elimination,Team-Based Game,Time Track,Variable Player Powers,Voting",Antler Games,101,6.42772,-28.23576,6.3906636,12.437353
74781,374,216357,6.0,20.0,7.0,2.0,5.0,Kiwetin,2017,Natalie Dombois,"Adventure,Dice,Party Game,Racing",,"Thomas Filippi,Gary Paitre",Crowdfunding: Kickstarter,Take That,Flyos Games,237,6.32566,26.344053,3.7327955,16.181547
74784,377,216381,4.0,120.0,14.0,1.0,30.0,Hand of Fate: Ordeals,2018,"Ian O'Toole,Jesse Gillespie","Adventure,Card Game,Fantasy,Video Game Theme",Hand of Fate: Ordeals – Special Edition,Barantas,"Admin: Better Description Needed!,Crowdfunding: Kickstarter,Players: One versus Many","Cooperative Game,Deck, Bag, and Pool Building,Modular Board,Team-Based Game",Rule & Make,583,7.32616,-6.3879595,51.9498,-42.743423
74788,381,216403,4.0,60.0,14.0,2.0,30.0,Element,2017,Grant Wilson,Abstract Strategy,,Mike Richie,,"Area Majority / Influence,Enclosure,Grid Movement,Tile Placement",Rather Dashing Games,830,7.25498,-3.0767987,-70.538315,-43.734432
74794,387,216428,4.0,30.0,10.0,1.0,15.0,Seikatsu: A Pet's Life,2017,"Neytirix,Peter Wocken","Abstract Strategy,Animals,Puzzle",,"Matt Loomis,Isaac Shalev","Animals: Birds,Country: Japan,Misc: LongPack Games,Theme: Flowers","Hand Management,Pattern Building,Set Collection,Tile Placement","IDW Games,Funiverse,HUCH!,Summon Games",1261,7.16367,28.302742,-40.19045,-20.354649
74796,389,216439,4.0,20.0,8.0,2.0,15.0,Trash Pandas,2017,Kwanchai Moriya,"Animals,Card Game,Dice,Humor",,"Lisa Eskue,Michael Eskue","Animals: Raccoons,Crowdfunding: Indiegogo","Dice Rolling,Hand Management,Push Your Luck,Set Collection,Take That","Red Rook Games,Arclight,AURUM, Inc.,Gamewright,Lex Games,Reflexshop",1299,6.65505,10.822514,11.618974,-5.853805
74802,395,216459,5.0,50.0,14.0,1.0,30.0,The Lost Expedition,2017,Garen Ewing,"Adventure,Card Game,Exploration",La Spedizione Perduta,Peer Sylvester,"Game: The Lost Expedition,Players: Games with Solitaire Rules,Region: Amazon Rainforest,Theme: Survival","Cooperative Game,Hand Management,Solo / Solitaire Game","Osprey Games,17wanzy (Yihu BG),All In Games,Gen-X Games,Nuts! Publishing",5154,7.07253,-7.994788,5.583066,-10.137944
74805,398,216482,6.0,25.0,8.0,3.0,25.0,High Tide,2016,Dennis Lohausen,Dice,,Dirk Henn,Series: Yellow Wave Box (Queen),"Push Your Luck,Roll / Spin and Move",Queen Games,337,6.04718,19.570534,-3.138057,28.609594
74807,400,216497,2.0,20.0,10.0,2.0,10.0,聖杯サクセション (Throne and the Grail),2016,"Przemysław Fornal,Hinami Tsukuda",Card Game,,Nao Shimamura,Players: Two Player Only Games,"Card Drafting,Hand Management,Set Collection","大気圏内ゲームズ (Taikikennai Games),Nasza Księgarnia",206,7.05061,-7.1220765,-4.355792,-60.81761
74818,411,216578,7.0,60.0,9.0,2.0,30.0,Half-Pint Heroes,2017,"Lars-Arne ""Maura"" Kalusky","Card Game,Humor",,"Roland Goslar,Johannes Goslar,Søren Schaffstein",,"Set Collection,Simultaneous Action Selection,Trick-taking","Corax Games,Giochix.it,Magellan,テンデイズゲームズ (Ten Days Games)",576,6.7176,40.604927,63.011536,-34.226345
74820,413,216597,5.0,45.0,10.0,1.0,25.0,Flatline,2017,Sean Thurlow,"Dice,Medical,Real-time,Science Fiction",,Kane Klenko,"Components: Dice with Icons,Series: Madison Game Design Cabal,Setting: FUSE","Cooperative Game,Dice Rolling,Push Your Luck,Solo / Solitaire Game",Renegade Game Studios,1260,7.1799,36.721542,-22.06444,-20.450792
74821,414,216600,5.0,60.0,14.0,1.0,45.0,Fantastic Factories,2019,Joseph Z Chen,"Card Game,Dice,Industry / Manufacturing",,"Joseph Z Chen,Justin Faulkner","Components: Multi-Use Cards,Crowdfunding: Kickstarter,Game: Fantastic Factories,Mechanism: Tableau Building,Players: Games with Solitaire Rules","Card Drafting,Dice Rolling,Hand Management,Set Collection,Simultaneous Action Selection,Solo / Solitaire Game,Worker Placement with Dice Workers","Metafactory Games,BoardM Factory,Broadway Toys LTD,Deep Water Games,Maldito Games,Strohmann Games",2313,7.48766,-49.150486,-30.85076,-22.310305
74827,420,216632,6.0,45.0,14.0,3.0,45.0,Tournament at Camelot,2017,Jody Boginski-Barbessi,Card Game,,"Karen Boginski,Jody Boginski-Barbessi,Kenneth C. Shannon, III",Theme: King Arthur / The Knights of the Round Table / Camelot,"Take That,Trick-taking,Variable Player Powers",WizKids,1188,7.21634,38.35298,59.51726,-20.8493
74828,421,216640,5.0,45.0,14.0,3.0,45.0,The Banishing,2017,"John Camacho,Michael Phillippi",Card Game,,Sean Rumble,"Country: Canada,Organizations: The Game Artisans of Canada","Card Drafting,Cooperative Game,Variable Player Powers",WizKids,263,7.00458,-8.384934,-1.23786,-49.86332
74830,423,216658,2.0,45.0,14.0,2.0,45.0,Smash Up: What Were We Thinking?,2017,,"Card Game,Fantasy",Smash Up: Cessare e Desistere & A Che Pensavamo?,Paul Peterson,"Animals: Bears,Game: Smash Up,Occupation: Adventurer / Explorer","Area Majority / Influence,Card Drafting,Card Play Conflict Resolution,Deck Construction,Hand Management,Take That,Variable Player Powers,Variable Set-up","Alderac Entertainment Group,IELLO,Pegasus Spiele,uplay.it edizioni",708,7.47351,-18.693985,51.18687,-29.227924
74836,429,216694,4.0,30.0,10.0,2.0,30.0,Das Vermächtnis des Maharaja,2017,Michael Schacht,Card Game,,Michael Schacht,,"Auction/Bidding,Set Collection","ABACUSSPIELE,Games 4 Gamers",134,6.71876,-3.760858,-12.512026,-32.238533
74841,434,216710,99.0,45.0,8.0,1.0,30.0,Wings of Glory: WW2 Battle of Britain Starter Set,2017,"Vincenzo Auletta,Dario Calì","Aviation / Flight,Card Game,Miniatures,Wargame,World War II",,"Andrea Angiolino,Pier Giorgio Paglia","Components: Miniatures,Game: Wings of Glory","Action Queue,Simulation,Simultaneous Action Selection","Ares Games,ASYNCRON games",165,8.14927,-56.72532,17.610895,-15.63241
