game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,category,compilation,designer,expansion,mechanic,publisher,average_rating,users_rated,x,y,z
699,5,90,10,2,90,HeroQuest,90,1989,"Adventure,Exploration,Fantasy,Fighting,Miniatures",,Stephen Baker,"Adventure 1: The Mountain Keep (fan expansion to HeroQuest),Adventure 2: Slaves Of Zargon (fan expansion for HeroQuest),Adventure 3: The Lost Books (fan expansion for HeroQuest),Adventure 4: In The King's Service (fan expansion for HeroQuest),Adventure 5: Beyond Grin's Crag – Kellar's Keep 2 (fan expansion for HeroQuest),Adventure 6: Resurrection – Return of the Witch Lord 2 (fan expansion for HeroQuest),Adventure 7: The Rescue of Princess Millandriell (fan expansion to HeroQuest),Adventure 8: The Horror Inside the Ancient Halls of Sunca (fan expansion to HeroQuest),A Growl of Thunder,HeroQuest: Against the Ogre Horde,HeroQuest: Barbarian Quest Pack,HeroQuest: Dungeons of Peril,HeroQuest: Elf Quest Pack,HeroQuest: Kellar's Keep,HeroQuest: Return of the Witch Lord,HeroQuest: Wizards of Morcar,Masters' Series: Adventure 1 – The Deadly Hand of Zargon (fan expansion for HeroQuest),Running the Gauntlet","Dice Rolling,Grid Movement,Modular Board,Partnerships,Role Playing,Roll / Spin and Move,Variable Player Powers","Estrela,El Greco,MB Giochi,MB Jeux,MB Juegos,MB peli,MB spel,MB Spellen,MB Spiele,MB spil (Danish),Milton Bradley,Takara",7.02496,8218,33.831036,-5.030221,-44.51657
700,2,60,9,2,60,Battle Masters,60,1992,"Fantasy,Fighting,Miniatures,Wargame",,Stephen Baker,"Battle Masters: Chaos Warband,Battle Masters: Imperial Lords","Chit-Pull System,Dice Rolling,Variable Phase Order,Variable Player Powers","MB Giochi,MB Jeux,MB Juegos,MB Spellen,MB Spiele,Milton Bradley,Nomura Toy",6.14928,1726,33.70779,-61.21665,-55.8222
701,2,240,12,2,240,A House Divided,240,1981,"American Civil War,Wargame",,"Frank Chadwick,Alan Emrich",,"Dice Rolling,Point to Point Movement","Diseños Orbitales,GDW Games,Mayfair Games,Phalanx Games B.V.",7.10135,1701,22.204077,-77.91468,-56.024857
702,4,120,12,2,120,Wabbit Wampage,120,1985,"Comic Book / Strip,Farming,Humor",,Mark Acres,,"Action Point Allowance System,Hand Management,Variable Player Powers",Pacesetter,5.8896,202,-61.63649,-9.89451,20.042366
703,2,120,12,2,120,Roman Civil War,120,1993,"Ancient,Civil War,Wargame",Trajan: Ancient Wars Series,Joseph Miranda,Trajan: Ancient Wars Series Expansion Kit,Hex-and-Counter,Decision Games (I),6.89648,71,13.34396,-63.1317,-10.528237
704,6,45,7,2,45,Montgolfiere,45,1992,"Aviation / Flight,Racing",,Dominique Ehrhard,,"Auction/Bidding,Hand Management,Simultaneous Action Selection",Eurogames,5.81943,535,56.47507,-30.500252,16.913855
705,2,300,0,2,300,Caesar in Gallia,300,1993,"Ancient,Wargame",Trajan: Ancient Wars Series,Joseph Miranda,"Trajan: Ancient Wars Series Expansion Kit,Trajan","Dice Rolling,Hex-and-Counter",Decision Games (I),6.68922,51,-5.174357,-44.54146,-13.829793
706,4,240,12,2,240,Frederick the Great,240,1975,"Age of Reason,Wargame",,"Edward Curran,Frank Davis",,"Hex-and-Counter,Simulation","Avalon Hill,Hobby Japan,SPI (Simulations Publications, Inc.)",6.81662,376,-15.4040165,-68.57655,3.1826472
707,2,300,14,2,300,When Tigers Fight,300,1994,"Wargame,World War II",Schlieffen East,Dean Webb,Tiger of China,Hex-and-Counter,"Kokusai-Tsushin Co., Ltd. (国際通信社),XTR Corp",6.06806,72,41.098907,-32.337685,-9.9989605
708,2,180,12,2,180,Holy War: Afghanistan,180,1991,"Political,Wargame",,Joseph Miranda,,Hex-and-Counter,Decision Games (I),6.21618,68,6.808771,-38.652615,-18.970495
709,2,180,12,2,180,Dragons of Glory,180,1986,"Fantasy,Novel-based,Wargame",,"Tracy Hickman,Douglas Niles",,"Chit-Pull System,Hex-and-Counter",TSR,6.17492,61,37.39293,-63.50814,-29.773012
710,2,20,8,2,20,Snit's Revenge,20,1977,Fighting,,Tom Wham,,Area Movement,"Steve Jackson Games,TSR",6.22529,354,12.607373,-18.107836,-3.7830434
711,6,120,10,2,120,Elfenroads,120,1992,"Fantasy,Transportation",,Alan R. Moon,,Auction/Bidding,White Wind,7.15087,266,-27.597008,-15.724401,0.8771048
712,2,180,12,2,180,Blood Bowl (Third Edition),180,1994,"Fantasy,Fighting,Miniatures,Sports,Wargame",,Jervis Johnson,Blood Bowl: DeathZone,"Dice Rolling,Grid Movement,Variable Player Powers",Games Workshop Ltd.,7.57274,4492,54.44345,37.660267,-36.77822
713,6,60,10,2,60,Nuclear War,60,1965,"Card Game,Modern Warfare,Negotiation,Political",,Douglas Malewicki,"Nuclear War Bonus Pack #1,Nuclear War Bonus Pack #2: Expansion to India Rails and Nuclear War,Nuclear War Booster Packs,Nuclear War: 250 Megatons,Nuclear War: Alliance,Nuclear War: Fold in Space,Nuclear War: Mad Scientist","Action / Movement Programming,Take That","Flying Buffalo, Inc. (FBI)",6.21832,2520,46.73734,-56.603977,-35.397305
714,6,240,9,2,240,Talisman,240,1983,"Adventure,Exploration,Fantasy,Fighting",,Robert Harris,"The Jewel in the Crown,Magia i Miecz: Jaskinia,Talisman (second edition): Le Héraut Citadel #2 Cards,Talisman (second edition): White Dwarf #115 Cards,Talisman 2nd Edition: Le Héraut Citadel #4 Cards,Talisman City,Talisman Dragons,The Talisman Dungeon,Talisman Expansion Set,Talisman Timescape,Talisman: The Adventure,The Vampire's Keep (fan expansion for Talisman)","Dice Rolling,Role Playing,Roll / Spin and Move,Variable Player Powers","Altar Games,Casper,Gallimard,Games Workshop Ltd.,Kod Kod,Pelito,Protocol Productions,R.I.P.A.,Schmidt Spiele,Sfera,Target Games,Ventura International",6.40353,4319,36.19413,-2.1237972,-36.61943
715,6,180,12,2,180,Escape from Colditz,180,1973,"Adventure,World War II",,"Bob Brechin,Brian Degas,Major P.R. Reid M.B.E., M.C.",,"Card Drafting,Roll / Spin and Move,Simulation","Clipper,Devir,Factor Games,Gibsons Games,Nike and Cooper Española, S.A.,Osprey Games,Parker Brothers,Smeets & Schippers",6.61378,2085,26.90838,-44.099968,-48.768696
716,4,10,4,2,10,Pizza Party,10,1987,"Children's Game,Memory",,(Uncredited),,"Memory,Set Collection","Borras Plana S.A.,Parker Brothers,Tactic,Winning Moves Games (USA)",5.24747,79,-20.34434,49.789654,6.5993958
718,5,90,12,2,90,Galaxy: The Dark Ages,90,2000,"Card Game,Science Fiction",,"Don Greenwood,Reiner Knizia",,Betting/Wagering,GMT Games,6.22986,554,29.682117,41.278793,2.6437957
719,4,120,12,2,120,Tyranno Ex,120,1990,"Fighting,Prehistoric",,Karl-Heinz Schmiel,,"Card Drafting,Dice Rolling","Avalon Hill,Moskito Spiele",6.47635,401,-58.38286,10.080776,8.390942
720,5,120,12,2,120,Fast Food Franchise,120,1992,Economic,,Thomas Lehmann,,Roll / Spin and Move,"Prism Games,TimJim Games",6.34842,361,-18.329819,-3.0016584,1.3068452
723,4,60,9,2,60,X-Men Alert,60,1992,"Comic Book / Strip,Fighting",,Richard Borg,,Action Point Allowance System,Pressman Toy Corp.,6.15464,347,66.372025,17.53847,-4.284076
724,6,120,12,2,120,Chill: Black Morn Manor,120,1985,Horror,,Troy Denning,,Tile Placement,"Klee,Pacesetter,Schmidt International,Schmidt Spiele,Truant Spiele",6.0444,377,16.584122,5.356848,3.2104743
730,2,240,12,2,240,Breakout: Normandy,240,1992,"Wargame,World War II",,"Don Greenwood,James Stahler",,Area-Impulse,"Avalon Hill,L2 Design Group",7.66202,872,22.902775,-61.72373,-42.340965
731,4,45,10,2,45,Escape from New York,45,1981,"Fighting,Movies / TV / Radio theme,Science Fiction",,"David ""Zeb"" Cook,Harold Johnson",,Action Point Allowance System,TSR,5.38169,71,20.424644,-7.7886972,-10.796205
736,5,90,12,3,90,San Francisco,90,2000,City Building,,"Thorsten Löpmann,Andreas Wetter",,Auction/Bidding,AMIGO Spiel + Freizeit GmbH,6.19047,296,-25.50061,-30.24545,-2.9568505
741,2,180,12,2,180,Trajan,180,1991,"Ancient,Wargame",Trajan: Ancient Wars Series,Joseph Miranda,Trajan: Ancient Wars Series Expansion Kit,Hex-and-Counter,Decision Games (I),6.79154,94,-5.094701,-43.680576,32.28162
742,2,180,12,2,180,Germania,180,1995,"Ancient,Wargame",Trajan: Ancient Wars Series,Joseph Miranda,Trajan: Ancient Wars Series Expansion Kit,Hex-and-Counter,Decision Games (I),6.79577,52,-5.091395,-43.68137,-15.836074
745,2,0,12,2,0,War of Resistance,0,1998,Wargame,,"John Astell,Mark Royer",,Hex-and-Counter,Games Research/Design (GR/D),6.86226,53,19.856493,-17.28932,-17.152592
746,2,180,12,2,180,"The Game of France, 1940: German Blitzkrieg in the West",180,1972,"Wargame,World War II",,Jim Dunnigan,,Hex-and-Counter,"Avalon Hill,SPI (Simulations Publications, Inc.)",5.71618,427,42.199863,-33.562138,9.480463
747,2,240,12,2,240,Bitter Woods,240,1998,"Wargame,World War II",,Randy Heller,,Hex-and-Counter,"Avalon Hill,Multi-Man Publishing",6.87249,189,41.51001,-34.036457,25.16321
748,2,10,8,2,10,Trax,10,1980,Abstract Strategy,,David L. Smith,,"Pattern Building,Route/Network Building,Tile Placement","(Self-Published),Bandai,Colour of Strategy, Ltd.,Excalibre Games, Inc.,Gigamic,Grapet,Heraclio Fournier,Holdson,Mind Games, Ltd. (I),quecke-verlag,Tantrix Holland B.V.,Tantrix UK Ltd.,The United States Playing Card Company",6.51616,463,-51.118507,30.785467,14.213928
751,4,120,16,2,120,Minos,120,1991,"Ancient,City Building,Civilization,Economic,Fighting,Nautical",,H. Jean Vanaise,,"Area Control / Area Influence,Area Movement,Dice Rolling,Point to Point Movement","Otto Maier Verlag,Ravensburger Spieleverlag GmbH",6.43037,246,-12.766271,-39.799595,10.20403
752,6,120,12,2,120,Maul of America,120,1998,"Fighting,Horror,Zombies",,Eric Canfield,"Chopping Maul,Raid on the Mall","Dice Rolling,Modular Board,Roll / Spin and Move",Jolly Roger Games,4.63571,105,70.67901,3.0733788,39.709797
753,2,240,14,2,240,Panzerkrieg,240,1978,"Wargame,World War II",,John Prados,,"Dice Rolling,Hex-and-Counter","Avalon Hill,CoSi,OSG (Operational Studies Group),Six Angles",6.33575,221,39.657013,-21.40826,17.459673
754,2,15,8,2,15,Domain,15,1983,Abstract Strategy,,Claude Duvernay,,"Area Control / Area Influence,Tile Placement","Alga,Editrice Giochi,Estrela,Nathan,Orda Industries Ltd.,Parker Brothers,Waddington's Games, Inc.",6.05807,147,-30.181246,1.061444,48.267906
755,2,360,12,1,360,Thunder at Cassino,360,1987,"Wargame,World War II",,Courtney F. Allen,,"Area-Impulse,Dice Rolling",Avalon Hill,7.00827,351,22.891716,-61.725292,-3.9629989
756,6,60,10,3,60,Black Vienna,60,1987,"Card Game,Deduction,Spies/Secret Agents",,Gilbert Obermair,,Paper-and-Pencil,"(Web published),KOSMOS",7.03381,412,37.622936,31.607744,8.917255
757,6,0,10,4,0,Lunatix Loop,0,2000,Racing,,Matt Leacock,,,Locust Games,6.26538,65,-10.282336,19.496754,-27.886261
759,2,180,12,2,180,Turning Point: Stalingrad,180,1989,"Wargame,World War II",,Don Greenwood,Turning Point: Stalingrad Expansion Kit,Area-Impulse,Avalon Hill,7.18437,611,22.902775,-61.72373,-8.118689
760,2,30,12,2,30,Battle Line,30,2000,"Ancient,Card Game,Deduction",,Reiner Knizia,,"Hand Management,Set Collection","Chrononauts Games,GMT Games,Roland's Revenge Games,Wargames Club Publishing",7.42393,12222,-4.2515225,-13.488831,-45.755135
761,7,60,10,3,60,The Great Brain Robbery,60,2000,"American West,Card Game,Fantasy,Fighting,Horror,Trains,Zombies",,James Ernest,,"Campaign / Battle Card Driven,Roll / Spin and Move","Cheapass Games,Truant Spiele",5.54546,540,70.26541,1.4818181,16.954966
764,12,45,10,2,45,Mad Gab,45,1996,"Party Game,Word Game",,"Tim Walsh,Terry White",,,"Drumond Park Ltd.,Mattel,Megableu,Patch Products",5.01144,1058,-27.782074,66.62869,-52.61103
765,5,45,8,2,45,Space Walk,45,1999,"Abstract Strategy,Science Fiction",,Rüdiger Dorn,,,"Gigamic,Morapiaf,Ravensburger Spieleverlag GmbH",5.97148,324,-29.856905,11.960153,-5.808362
766,6,60,10,2,60,Regatta,60,1967,"Nautical,Racing,Sports",,"David D'Arcey,G. W. ""Jerry"" D'Arcey,Frank Thibault",,,"3M,Avalon Hill,Klee",6.26356,480,49.898304,46.657352,14.979736
768,5,60,12,2,60,Keytown,60,2000,Medieval,,Richard Breese,,,R&D Games,6.46684,98,-4.566857,-19.900257,36.539974
769,8,90,10,2,90,Star Trek Red Alert,90,2000,"Collectible Components,Fighting,Movies / TV / Radio theme,Science Fiction",,"Matthew Colville,Darrell Hardy,Christian Moore,Christian T. Petersen",,Variable Player Powers,Last Unicorn Games,6.3835,103,51.76296,-8.697891,38.761215
770,8,20,10,2,20,Loot,20,1992,"Card Game,Nautical,Pirates",,Reiner Knizia,,"Area Control / Area Influence,Hand Management,Partnerships","(Unknown),AMIGO Spiel + Freizeit GmbH,ASYNCRON games,cosaic,Dal Negro,Gamewright,Geeks N' Orcs,Group SNE,Heidelberger Spieleverlag,HomoLudicus,Kanga Games,Nürnberger-Spielkarten-Verlag,Tilsit,Trefl Joker Line",6.30076,4776,14.490133,16.19382,-37.196125
771,4,90,10,2,90,Kings and Castles,90,2000,"Medieval,Wargame",,"Gary Dicken,Steve Kendall,Phil Kendall",,Area Control / Area Influence,Ragnar Brothers,6.59444,135,-7.886073,-20.637693,60.957138
772,6,20,10,2,20,Ausbrecher AG,20,1985,"Deduction,Dice,Racing",,Hajo Bücken,,"Betting/Wagering,Dice Rolling,Paper-and-Pencil,Roll / Spin and Move","Arbeitsstelle für neues Spielen,Ravensburger Spieleverlag GmbH",6.0894,233,-12.249064,62.074505,11.790498
773,6,90,12,3,90,Beim Zeus!,90,1997,"Ancient,City Building",,Klaus Palesch,,Auction/Bidding,KOSMOS,5.14789,71,-24.952902,-32.53384,-10.8170185
781,6,45,10,3,45,Tabloid Teasers,45,1991,"Bluffing,Party Game",,(Uncredited),,Voting,Pressman Toy Corp.,5.92434,76,5.7784305,36.246914,5.036624
782,6,120,8,3,120,"Win, Place & Show",120,1966,"Animals,Racing,Sports",,"Thomas M. Divoll,John B. Reilly","Win, Place & Show Great Thoroughbreds 1860's-1910's,Win, Place & Show Great Thoroughbreds 1920's-1970's,Win, Place & Show Official Program","Betting/Wagering,Dice Rolling,Roll / Spin and Move","3M,Avalon Hill,Klee",6.71985,726,34.59665,45.17263,-14.898886
783,9,10,8,1,10,Letter Head,10,2000,"Card Game,Game System,Word Game",,"Kristan Lawson,Herbert R. Lawson",Letter Head: Design Challenge Games,,Atlas Games,6.04579,78,-68.953705,20.69633,5.9946437
784,8,120,13,2,120,Discretion,120,1978,"City Building,Economic",,"Brian Astle,Christopher Gallagher",,Auction/Bidding,Princeton International Enterprises,6.72549,51,-25.800867,-30.160069,-13.839155
785,6,90,12,2,90,Dog Eat Dog,90,1999,"Economic,Environmental,Industry / Manufacturing",,Evan Jones,,"Auction/Bidding,Commodity Speculation,Roll / Spin and Move,Set Collection,Worker Placement",QED Games,5.26417,127,-50.339756,-1.3945378,58.70783
786,6,90,10,2,90,Maxi Bour$e,90,1987,Economic,,"Marc-Éric Gervais,Pascale Loiseau,Georges Daniel Volpilhac",,Stock Holding,"Diset S. A.,Schmidt France,TSR",4.38752,137,-49.86223,-17.940845,60.069607
787,5,60,10,3,60,Palermo,60,1992,"City Building,Mafia",,Walter Ziser,,Tile Placement,Piatnik,5.86765,68,35.200615,58.2407,-19.025799
788,6,120,12,1,120,Tales of the Arabian Nights,120,1985,"Adventure,Arabian,Fantasy",,"Brad Freeman,Eric Goldberg,Doug Kaufman,Kevin Maroney,Ken Rolston",,"Point to Point Movement,Storytelling,Trading,Variable Player Powers","Edition Erlkönig,Gallimard,West End Games",7.09216,739,-31.361944,-64.99536,-39.516785
789,4,45,10,2,45,Focus,45,1963,Abstract Strategy,,Sid Sackson,,Grid Movement,"Daekor Designs,Estrela,Hugendubel Verlag,KOSMOS,Labo Market,Milton Bradley,Nilco S.A.,Parker Brothers,Random House, Inc.,Spear's Games,Whitman",6.46077,643,-41.548462,10.120898,-8.986747
790,4,90,12,2,90,Terra Turrium,90,1990,Abstract Strategy,,Wolfgang Kramer,,"Action Point Allowance System,Modular Board",KOSMOS,6.04695,82,-26.216686,3.3361728,21.150803
791,6,30,10,3,30,Löwendynastie,30,1998,Card Game,,Hartmut Witt,,"Hand Management,Trick-taking",Adlung-Spiele,5.98986,74,-84.62803,11.57501,-0.25452125
793,6,20,12,2,20,Yahtzee Deluxe Poker,20,1994,Dice,,"Sean McGuire,Thomas McGuire",,"Auction/Bidding,Betting/Wagering,Dice Rolling,Press Your Luck","Hasbro,Milton Bradley,Parker Brothers,Ravensburger Spieleverlag GmbH",6.06359,467,26.389746,37.939556,14.406113
794,4,60,10,2,60,Foil,60,1968,"Card Game,Word Game",,Frederick A. Herschler,,,3M,5.61917,133,-29.409697,67.07833,62.195114
795,6,60,10,2,60,Dragonlance,60,1988,"Fantasy,Medieval",,"Michael S. Dobson,Scott Haring,Warren Spector",,"Action Point Allowance System,Variable Player Powers",TSR,5.33066,351,-2.996635,-21.34581,-3.9631538
796,6,240,12,3,240,Shanghai Trader,240,1986,"Economic,Political",,"Steve Barnes (I),Dave O'Connor,Steve Utick,Peter Wyche",,"Tile Placement,Trading","Hobby Japan,Panther Games",6.53263,190,7.636882,-37.270653,24.994223
798,2,20,10,2,20,Ace of Aces: Handy Rotary Series,20,1980,"Aviation / Flight,Book,Wargame,World War I",,"Doug Kaufman,Alfred Leonardi",,"Simulation,Simultaneous Action Selection","Flying Buffalo, Inc. (FBI),Gameshop,Greysea Games,Grow Jogos e Brinquedos,Nova Game Designs",6.99702,983,68.853424,-13.66494,-50.995266
799,4,180,12,2,180,The Hills Rise Wild!,180,2000,"Adventure,Fighting,Horror,Miniatures",,"Jesper Myrfors,John Tynes",,Variable Player Powers,Pagan Publishing,6.37131,244,27.25512,-7.491131,10.442928
801,2,120,12,2,120,Crimean War Battles,120,1978,"Post-Napoleonic,Wargame","Alma,Balaclava,Inkerman,Tchernaya River",Steven Ross,,"Hex-and-Counter,Simulation","SPI (Simulations Publications, Inc.)",6.84934,76,3.5775566,-62.942513,5.1281734
803,6,120,12,2,120,Dragonhunt,120,1982,"Fantasy,Wargame",,"Willis P. Carpenter,Garrett J. Donner,Michael S. Steer",,"Dice Rolling,Hex-and-Counter",Avalon Hill,5.77,218,19.553858,-19.033525,17.798138
804,4,45,10,2,45,Thunder Road,45,1986,"Fighting,Racing,Science Fiction",,Jim Keifer,,"Dice Rolling,Modular Board,Roll / Spin and Move","MB Jeux,Milton Bradley",6.61009,664,-12.173245,17.939615,-11.526106
805,5,90,12,2,90,Buffy the Vampire Slayer: The Game,90,2000,"Horror,Movies / TV / Radio theme",,"Rob Daviau,Bill Sabram,Craig Van Ness",,"Partnerships,Role Playing,Roll / Spin and Move,Variable Player Powers","Hasbro,Milton Bradley",6.63443,1512,12.907754,6.2744107,-58.039585
808,4,30,8,2,30,Pipeline,30,1988,Abstract Strategy,,Ed Okimura,,Tile Placement,Playco Hawaii,5.3225,80,-32.40459,2.4086332,7.0148115
811,4,60,8,2,60,Rummikub,60,1977,"Card Game,Number",,Ephraim Hertzano,Original Rummikub Ergänzungs-Set für 5 und 6 Spieler,"Set Collection,Tile Placement","(Unknown),Arxon,Bello Games New York, Inc.,Bookmark Verlag,Brain Games Germany,Brio AB,Cadaco,Cardinal,Carlit,Casper,Crown & Andrews Ltd.,Dal Negro,Desyllas Games,Dujardin,Espenlaub,Falomir Juegos,Fame Products,Fjarðarfell,Fortuna Games,Fun Connection,Game Design,Goliath B.V.,Goliath Games,Grow Jogos e Brinquedos,Hansa Toy Co.,Hasbro,HEMA,Hertzano Ltd.,Ideal,Intelli,Joker,Jumbo,Kawada, Co. Ltd,Kingstone International,Kod Kod,Lamda Limited,Lastentuotetukku KY,Lemada Light Industries,Lifetime Educational Games,M & G Pacific Toys, Inc,Masudaya Corp,Nordic Games GmbH,Parker Brothers,Pavilion,Peri Spiele,Piatnik,Playtoy Industries,Pressman Toy Corp.,Ravensburger Spieleverlag GmbH,Schmidt International,Schmidt Spiele,Selchow & Righter,Selecta Spel en Hobby,Shelbud Products Corp.,Spear's Games,Sterling Games,Studio100,Tactic,TM Toys,TOMA Sp. z o.o.,Tomy,Waddington's Games, Inc.,Weico Produkte GmbH,Western Publishing Company,Wood Expressions",6.29554,8073,-63.586845,34.633312,-44.482273
813,4,45,7,2,45,Goosebumps: Terror in the Graveyard Game,45,1995,"Children's Game,Horror,Novel-based",,Craig Van Ness,,Modular Board,"MB Jeux,MB Juegos,MB Spellen,Milton Bradley",5.30185,108,21.24065,4.2410436,43.11669
814,5,20,5,2,20,Aquarius,20,1998,"Card Game,Religious",,Andrew Looney,Aquarius: Dragon,"Pattern Building,Tile Placement","Covenant Communications, Inc.,Hobby Japan,Looney Labs,Swan Panasia Co., Ltd.",5.96247,1412,-36.63467,-40.47833,-63.023808
815,6,30,11,1,30,Chrononauts,30,2000,"Bluffing,Card Game,Deduction,Educational,Political,Science Fiction,World War I,World War II",,Andrew Looney,"Chrononauts: Carl Sagan's Joint,Chrononauts: Live Woolly Mammoth,Chrononauts: Lost Identities,Chrononauts: Mating Pair of Pterodactyls,Chrononauts: The Gore Years,Early American Chrononauts: Martha Washington's Great Cake,Fruitcake Fun Pack,Looney Labs Mammoth Fun Pack","Hand Management,Modular Board,Press Your Luck",Looney Labs,6.22636,4590,71.12162,-28.466864,-36.90052
816,6,360,14,3,360,2038: Tycoons of the Asteroid Belt,360,1995,"Economic,Science Fiction,Space Exploration,Trains,Transportation",,"James Hlavaty,Thomas Lehmann",2038: Tycoons of the Asteroid Belt Expansion Set,"Auction/Bidding,Pick-up and Deliver,Route/Network Building,Stock Holding","Prism Games,TimJim Games",7.03236,343,-60.2455,-32.8157,-4.519269
820,2,15,9,2,15,Axiom,15,1988,Abstract Strategy,,Michael Seal,,Modular Board,"Abstract Planet Ltd.,Lumicube,Seventh Seal",6.93802,191,-27.60459,3.8835804,23.278032
822,5,45,8,2,30,Carcassonne,45,2000,"City Building,Medieval,Territory Building","Carcassonne Big Box,Carcassonne Big Box 2,Carcassonne Big Box 3,Carcassonne Big Box 4,Carcassonne Big Box 5,Carcassonne inklusive Händler & Baumeister,Carcassonne Limited Edition,Carcassonne Müller Exklusiv-Edition,Carcassonne: 10 Year Special Edition,Каркассон: Королевский Подарок",Klaus-Jürgen Wrede,"20 Jahre Darmstadt Spielt,Carcassonne: Bogatyr' na rasput'ye & Izbushka,Carcassonne: Bonusplättchen Spiel 2014,Carcassonne: Bonusplättchen Spiel 2015,Carcassonne: Bonusplättchen Spiel 2016,Carcassonne: Bridges, Castles, and Bazaars,Carcassonne: Burgen in Deutschland,Carcassonne: Catapult,Carcassonne: Cathedrals in Germany,Carcassonne: Corn Circles II,Carcassonne: Count, King & Robber,Carcassonne: Cult, Siege and Creativity,Carcassonne: Darmstadt,Carcassonne: Das Labyrinth,Carcassonne: Der Osterhase,Carcassonne: Der Tunnel,Carcassonne: Die Belagerer,Carcassonne: Die Katharer,Carcassonne: Die Klöster,Carcassonne: Die Kornkreise,Carcassonne: Die Stadttore,Carcassonne: Die Wachtürme,Carcassonne: Die Wahrsagerin,Carcassonne: Die Windrosen,Carcassonne: Die Windrosen II,Carcassonne: Expansion 1 – Inns & Cathedrals,Carcassonne: Expansion 2 – Traders & Builders,Carcassonne: Expansion 5 – Abbey & Mayor,Carcassonne: Halb so wild,Carcassonne: Halb so wild II,Carcassonne: Hills & Sheep,Carcassonne: King & Scout,Carcassonne: Kreivi ja Kuningas,Carcassonne: La Porxada,Carcassonne: Little Buildings,Carcassonne: Mage & Witch,Carcassonne: Nikolaus-Zählleiste,Carcassonne: Science and Magic,Carcassonne: Solovei Razboynik and Vodyanoy,Carcassonne: The Count of Carcassonne,Carcassonne: The Cult,Carcassonne: The Ferries,Carcassonne: The Festival,Carcassonne: The Flying Machines,Carcassonne: The Gold Mines,Carcassonne: The Messengers,Carcassonne: The Mini Expansion,Carcassonne: The Phantom,Carcassonne: The Plague,Carcassonne: The Princess & the Dragon,Carcassonne: The River,Carcassonne: The River II,Carcassonne: The Robbers,Carcassonne: The School,Carcassonne: The Tower,Carcassonne: Under the Big Top,Carcassonne: We Go to Carcassonne,Каркассон: Дворяне и Башни,Каркассон: Предместья и обитатели","Area Control / Area Influence,Tile Placement","Hans im Glück Verlags-GmbH,999 Games,Albi,Bard Centrum Gier,Bergsala Enigma,Brain Games,cutia.ro,Devir,Fantasmagoria,Filosofia Éditions,Giochi Uniti,Grow Jogos e Brinquedos,Hobby World,Ísöld ehf.,Kaissa Chess & Games,Korea Boardgames co., Ltd.,Lautapelit.fi,Midgaard Games,MINDOK,Möbius Games,Monkey Time,NeoTroy Games,Piatnik,Rio Grande Games,Schmidt Spiele,Smart Ltd,Stupor Mundi,Swan Panasia Co., Ltd.,Venice Connection,Ventura Games,Z-Man Games",7.43536,67056,-18.546267,-29.399324,-47.239162
